Epoch,Train_accuracy,Train_f1,Train_precision,Train_recall,Train_roc_auc,Val_accuracy,Val_f1,Val_precision,Val_recall,Val_roc_auc
7,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.44782090974041433,0.7435897435897436,0.8529411764705882,0.7435897435897436,1.0,0.5206896551724138
8,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.5127411288402001,0.7435897435897436,0.8529411764705882,0.7435897435897436,1.0,0.5172413793103449
9,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.546034770183377,0.7435897435897436,0.8529411764705882,0.7435897435897436,1.0,0.39655172413793105
10,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.5073588949749941,0.7435897435897436,0.8529411764705882,0.7435897435897436,1.0,0.6413793103448275
1,0.6550632911392406,0.7858546168958742,0.6944444444444444,0.9049773755656109,0.4901166944510599,0.717948717948718,0.835820895522388,0.7368421052631579,0.9655172413793104,0.4586206896551724
2,0.6962025316455697,0.8208955223880596,0.6984126984126984,0.995475113122172,0.481733746130031,0.7435897435897436,0.8529411764705882,0.7435897435897436,1.0,0.5241379310344828
3,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.38713979518933084,0.7435897435897436,0.8529411764705882,0.7435897435897436,1.0,0.603448275862069
4,0.6772151898734177,0.8068181818181819,0.6938110749185668,0.9638009049773756,0.4948321028816385,0.7435897435897436,0.8484848484848485,0.7567567567567568,0.9655172413793104,0.45862068965517244
5,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.45763276970707306,0.7435897435897436,0.8529411764705882,0.7435897435897436,1.0,0.4689655172413793
6,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.5206477732793522,0.7435897435897436,0.8529411764705882,0.7435897435897436,1.0,0.3931034482758621
7,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.4419623719933317,0.7435897435897436,0.8529411764705882,0.7435897435897436,1.0,0.6517241379310345
8,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.44062872112407714,0.7435897435897436,0.8529411764705882,0.7435897435897436,1.0,0.5379310344827586
9,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.4394379614193855,0.7435897435897436,0.8529411764705882,0.7435897435897436,1.0,0.596551724137931
10,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.47692307692307695,0.7435897435897436,0.8529411764705882,0.7435897435897436,1.0,0.5586206896551724
1,0.6550632911392406,0.7858546168958742,0.6944444444444444,0.9049773755656109,0.4901166944510599,0.717948717948718,0.835820895522388,0.7368421052631579,0.9655172413793104,0.4586206896551724
2,0.6962025316455697,0.8208955223880596,0.6984126984126984,0.995475113122172,0.481733746130031,0.7435897435897436,0.8529411764705882,0.7435897435897436,1.0,0.5241379310344828
3,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.38713979518933084,0.7435897435897436,0.8529411764705882,0.7435897435897436,1.0,0.603448275862069
4,0.6772151898734177,0.8068181818181819,0.6938110749185668,0.9638009049773756,0.4948321028816385,0.7435897435897436,0.8484848484848485,0.7567567567567568,0.9655172413793104,0.45862068965517244
5,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.45763276970707306,0.7435897435897436,0.8529411764705882,0.7435897435897436,1.0,0.4689655172413793
6,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.5206477732793522,0.7435897435897436,0.8529411764705882,0.7435897435897436,1.0,0.3931034482758621
7,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.4419623719933317,0.7435897435897436,0.8529411764705882,0.7435897435897436,1.0,0.6517241379310345
8,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.44062872112407714,0.7435897435897436,0.8529411764705882,0.7435897435897436,1.0,0.5379310344827586
9,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.4394379614193855,0.7435897435897436,0.8529411764705882,0.7435897435897436,1.0,0.596551724137931
10,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.47692307692307695,0.7435897435897436,0.8529411764705882,0.7435897435897436,1.0,0.5586206896551724
